date,tmax,tmit,tmin,rain,sunshine
2018-08-19,30.0,22.0,14.3,0,12.3
2018-08-20,29.5,22.4,15.8,0,11.7
2018-08-21,29.8,21.9,14.0,0,11.9
2018-08-22,31.0,22.5,13.6,0,12.3
2018-08-23,30.2,22.3,15.4,0.13,7.5
2018-08-24,22.5,17.6,14.2,2.27,0.8
2018-08-25,17.2,13.6,9.9,5.62,0.0
2018-08-26,18.4,12.4,7.6,0.1,8.5
2018-08-27,25.3,16.6,4.9,0,8.9
2018-08-28,25.6,19.2,12.7,0,8.7
2018-08-29,28.9,19.2,10.0,4.81,10.2
2018-08-30,19.8,16.8,13.9,4.16,0.1
2018-08-31,14.8,13.9,12.8,15.94,0.0
2018-09-01,13.1,11.9,11.1,9.75,0.0
2018-09-02,16.9,13.8,11.4,1.4,0.2
2018-09-03,19.9,16.3,13.0,0.14,2.3
2018-09-04,20.2,16.0,14.4,22.58,1.0
2018-09-05,24.0,17.6,11.4,0,10.1
2018-09-06,25.3,17.9,10.7,0.87,11.2
2018-09-07,22.2,17.1,14.8,8.3,2.4
2018-09-08,22.1,15.9,10.8,0.14,7.0
2018-09-09,24.6,16.2,8.8,0,10.4
2018-09-10,25.4,17.3,9.2,0,9.1
2018-09-11,27.2,18.8,11.8,0.5,10.9
2018-09-12,29.0,19.6,10.5,0,11.3
2018-09-13,24.5,18.4,13.1,0,1.6
2018-09-14,21.7,16.4,12.6,14.93,3.8
2018-09-15,21.0,15.6,10.1,0,3.9
2018-09-16,23.4,15.5,7.3,3.68,9.9
2018-09-17,25.9,18.3,12.1,0.09,10.1
2018-09-18,27.4,19.3,11.5,0,9.6
2018-09-19,25.7,17.9,12.9,8.11,6.0
2018-09-20,26.9,18.3,11.2,0,10.3
2018-09-21,27.9,18.4,10.8,1.98,7.3
2018-09-22,17.3,13.3,10.4,0.89,7.8
2018-09-23,25.7,16.6,10.3,25.37,4.4
2018-09-24,13.4,8.9,4.2,0.13,6.4
2018-09-25,13.0,6.8,2.2,0,9.0
2018-09-26,17.0,8.1,0.1,0,9.3
2018-09-27,22.2,11.9,3.1,0,9.2
2018-09-28,20.9,13.2,5.2,0,9.6
2018-09-29,15.7,10.4,5.7,0,6.9
2018-09-30,19.8,10.0,0.5,0,10.4
2018-10-01,13.0,10.1,7.2,19.62,0.6
2018-10-02,11.4,8.5,4.8,0.13,3.3
2018-10-03,13.0,10.5,5.7,0,0.0
2018-10-04,17.4,9.2,3.4,0,6.8
2018-10-05,20.5,10.2,1.6,0,8.3
2018-10-06,23.4,13.6,5.5,0.82,5.0
2018-10-07,19.2,14.3,10.5,1.99,0.2
2018-10-08,18.0,12.8,7.9,0.25,2.9
2018-10-09,17.2,11.3,6.3,0,0.9
2018-10-10,20.4,13.3,7.0,0,5.1
2018-10-11,24.1,14.4,6.6,0,7.3
2018-10-12,24.5,15.8,9.1,0,8.0
2018-10-13,22.3,13.1,6.0,0,7.1
2018-10-14,23.8,13.2,4.6,1.49,7.5
2018-10-15,23.0,12.2,4.1,0,8.0
2018-10-16,21.9,11.8,4.5,0,7.4
2018-10-17,21.2,11.3,5.1,0,7.9
2018-10-18,19.2,10.2,3.6,0,7.2
2018-10-19,17.6,9.1,3.8,0,4.5
2018-10-20,15.2,8.4,3.5,0,1.4
2018-10-21,14.4,8.3,2.2,0,5.7
2018-10-22,13.9,6.4,-1.0,0,7.1
2018-10-23,13.2,10.2,6.2,0.15,0.2
2018-10-24,12.6,10.8,9.2,4.66,0.0
2018-10-25,14.0,11.2,7.5,0,2.2
2018-10-26,17.0,10.3,5.4,0,6.4
2018-10-27,7.7,5.5,3.7,19.3,0.0
2018-10-28,4.1,3.1,1.8,10.83,0.0
2018-10-29,11.3,6.5,3.1,1.26,0.0
2018-10-30,14.1,7.6,0.3,0,0.8
2018-10-31,11.6,4.7,-1.6,0,3.2
2018-11-01,13.7,7.2,3.8,0,0.7
2018-11-02,10.3,6.6,2.4,0.48,0.4
2018-11-03,11.0,9.0,7.2,0,0.0
2018-11-04,10.0,9.3,8.8,0,0.0
2018-11-05,18.6,10.1,4.4,0,4.4
2018-11-06,19.8,9.6,1.5,0,4.5
2018-11-07,16.5,9.3,3.6,5.34,6.1
2018-11-08,14.5,8.9,5.3,0,1.5
2018-11-09,9.2,7.9,6.7,0,0.0
2018-11-10,11.8,7.4,5.6,0,3.6
2018-11-11,14.3,7.8,3.0,0.37,2.5
2018-11-12,14.9,6.1,0.4,0,6.7
2018-11-13,12.0,6.0,0.7,0,1.9
2018-11-14,5.3,3.0,-1.2,0,0.0
2018-11-15,4.8,3.0,-1.4,0,0.0
2018-11-16,6.7,1.6,-2.9,0,2.1
2018-11-17,7.6,2.5,-1.0,0,6.7
2018-11-18,6.0,1.4,-2.0,0.42,6.7
2018-11-19,0.5,-0.3,-0.9,0.23,0.0
2018-11-20,6.6,1.5,-2.0,0,5.6
2018-11-21,1.4,0.1,-1.3,0,0.0
2018-11-22,4.3,1.5,-0.2,0,0.5
2018-11-23,2.5,1.2,-0.2,0,0.0
2018-11-24,7.2,3.2,-1.0,1.73,0.0
2018-11-25,4.2,1.7,-0.9,0.44,0.0
2018-11-26,2.9,1.6,-0.1,16.04,0.0
2018-11-27,1.1,0.4,-0.7,7.71,0.0
2018-11-28,0.6,-0.8,-3.6,0,0.0
2018-11-29,0.6,-1.6,-3.7,0,4.0
2018-11-30,2.0,-0.5,-2.1,3.99,0.0
2018-12-01,8.8,4.3,-0.5,0.74,1.4
2018-12-02,11.6,6.1,-0.3,9.76,0.0
2018-12-03,14.6,11.8,9.5,3.85,1.0
2018-12-04,10.7,7.4,3.6,2.13,0.4
2018-12-05,5.5,2.9,0.5,0,0.0
2018-12-06,11.1,6.7,1.4,1.29,0.2
2018-12-07,14.1,9.5,8.8,0.37,0.7
2018-12-08,8.8,6.7,3.7,0.13,2.7
2018-12-09,9.2,6.0,4.2,13.1,0.0
2018-12-10,4.9,2.4,0.2,16.23,0.1
2018-12-11,2.4,1.0,0.0,0.25,0.1
2018-12-12,1.1,0.1,-0.8,1.77,0.0
2018-12-13,-0.3,-2.1,-3.4,0,0.0
2018-12-14,-2.2,-2.5,-2.8,0.39,0.0
2018-12-15,-1.9,-2.7,-5.9,0.17,0.0
2018-12-16,-0.3,-3.6,-7.2,1.51,0.0
2018-12-17,3.1,-0.4,-5.2,0.25,0.0
2018-12-18,5.9,-0.9,-1.6,0,5.2
2018-12-19,2.2,-0.1,-2.4,0.2,0.0
2018-12-20,8.4,4.8,0.4,1.14,3.8
2018-12-21,10.9,7.1,3.1,3.8,0.0
2018-12-22,11.7,9.4,6.8,8.9,0.0
2018-12-23,10.9,7.7,6.2,11.95,0.0
2018-12-24,11.4,4.8,1.7,13.09,0.0
2018-12-25,2.3,0.2,-2.6,0,0.0
2018-12-26,-0.4,-2.8,-4.2,0,0.6
2018-12-27,0.4,-3.1,-5.6,0.04,0.3
2018-12-28,5.2,-0.3,-3.8,0,4.1
2018-12-29,1.7,-0.6,-2.6,0.36,0.0
2018-12-30,3.8,2.6,0.1,3.46,0.0
2018-12-31,4.5,3.2,2.2,8.04,0.0
2019-01-01,5.1,4.0,1.8,1.25,0.0
2019-01-02,3.1,0.1,-2.4,1.13,0.4
2019-01-03,-0.5,-2.0,-3.2,0.03,1.6
2019-01-04,-0.5,-1.3,-1.8,2.98,0.0
2019-01-05,0.6,0.0,-0.8,16.66,0.0
2019-01-06,1.6,1.1,0.4,6.34,0.0
2019-01-07,2.0,1.2,0.6,0.59,0.0
2019-01-08,3.9,1.9,0.5,4.48,0.5
2019-01-09,1.3,-0.4,-1.6,"9,83",0.0
2019-01-10,-0.3,-1.5,-3.8,3.49,0.0
2019-01-11,-1.1,-2.9,-4.6,"3,76",0.0
2019-01-12,2.7,1.0,-1.5,6.12,0.0
2019-01-13,5.1,2.6,0.6,12.38,0.0
2019-01-14,4.7,1.9,-0.2,17.07,0.0
2019-01-15,3.1,1.5,-0.5,0.12,0.0
2019-01-16,7.1,1.4,-2.4,0.01,5.3
2019-01-17,7.9,4.1,-2.1,0.07,0.7
2019-01-18,2.6,-0.8,-4.1,0.31,1.3
2019-01-19,-0.7,-4.0,-8.6,0,4.1
2019-01-20,-2.3,-6.2,-10.9,0,2.4
2019-01-21,-2.2,-3.6,-4.5,0,0.0
2019-01-22,-2.6,-4.1,-5.2,0,0.0
2019-01-23,-4.0,-4.8,-5.9,0.04,0.0
2019-01-24,-0.6,-3.1,-4.6,0.13,1.7
2019-01-25,-2.7,-3.7,-4.8,0.2,0.1
2019-01-26,5.3,1.5,-3.3,3.06,0.5
2019-01-27,7.2,3.5,-0.1,1.76,0.4
2019-01-28,3.7,1.7,0.3,0.06,0.0
2019-01-29,3.5,0.1,-3.2,0,3.5
2019-01-30,4.2,0.8,-6.8,0,0.3
2019-01-31,4.6,-1.4,-8.1,0,6.6
2019-02-01,2.1,-0.1,-1.6,0,0.4
2019-02-02,5.6,2.0,-0.3,9.8,0.0
2019-02-03,1.4,-0.3,-1.6,26.4,0.0
2019-02-04,1.8,-2.0,-9.0,0.08,6.2
2019-02-05,-1.7,-4.1,-5.1,0,0.3
2019-02-06,-3.4,-5.0,-6.4,0,0.0
2019-02-07,3.4,-2.5,-7.0,4.65,0.0
2019-02-08,9.4,0.5,-2.7,0,6.5
2019-02-09,9.9,5.1,-2.8,0.09,5.0
2019-02-10,10.5,5.7,1.5,2.06,2.5
2019-02-11,4.6,2.0,0.1,6.15,0.0
2019-02-12,3.0,1.0,-0.4,0.04,0.1
2019-02-13,7.8,1.4,-2.7,0,6.8
2019-02-14,10.8,1.6,-3.6,0,7.0
2019-02-15,12.0,1.9,-4.9,0,7.1
2019-02-16,14.5,2.7,-4.6,0,7.9
2019-02-17,15.4,3.3,-4.9,0,8.4
2019-02-18,13.4,2.4,-5.5,0,8.4
2019-02-19,13.2,5.2,-3.2,0.23,6.1
2019-02-20,10.2,5.6,2.1,0.25,1.3
2019-02-21,13.2,7.0,0.4,0,4.1
2019-02-22,10.1,7.0,2.5,2.07,0.3
2019-02-23,5.1,0.7,-3.0,0,8.8
2019-02-24,6.8,0.2,-4.9,0,5.1
2019-02-25,13.5,3.4,-4.7,0,8.0
2019-02-26,16.3,5.9,-2.4,0,7.3
2019-02-27,17.0,7.7,-1.0,0,7.7
2019-02-28,18.1,9.7,-1.5,0,8.3
2019-03-01,9.4,7.0,5.8,9.7,0.0
2019-03-02,8.3,6.4,5.0,0.02,0.0
2019-03-03,13.9,9.8,6.5,0.02,4.5
2019-03-04,16.5,8.1,2.5,2.01,3.8
2019-03-05,9.6,5.6,3.5,8.77,2.3
2019-03-06,12.6,6.2,0.2,0.03,6.0
2019-03-07,12.9,7.8,4.2,1.67,3.0
2019-03-08,10.7,7.5,4.5,0,4.2
2019-03-09,11.0,8.8,5.4,0.77,0.5
2019-03-10,14.5,5.3,4.6,11.46,1.9
2019-03-11,5.3,2.4,-0.7,3.53,0.6
2019-03-12,10.3,4.5,1.2,0,6.8
2019-03-13,9.9,5.8,3.4,0.72,5.5
2019-03-14,6.2,4.1,2.9,5.82,0.0
2019-03-15,10.3,6.8,3.7,10.2,0.0
2019-03-16,15.5,11.2,9.0,0.2,3.9
2019-03-17,19.2,9.4,1.4,4.05,7.8
2019-03-18,7.3,3.8,1.4,0.05,2.9
2019-03-19,8.1,2.6,-1.6,0,5.5
2019-03-20,9.5,2.5,-4.0,0,8.3
2019-03-21,12.8,4.0,-4.3,0,9.6
2019-03-22,16.3,6.0,-2.3,0.02,8.2
2019-03-23,18.2,8.0,-2.2,0,9.8
